TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
28.189024943,-211.567,21.298,8.16953,8.05198,-0.140954,0.327282,-2.71691,1.10646,0.639381,-0.979835,-2.11767,3.076,-0.531111,0.190921,-1.43512,0.0772728,-1.78416,-0.863198,-1.99216,-1.13648,-0.775372
28.212244898,-210.581,17.2327,10.1722,8.12714,-1.33816,3.23947,-0.172425,1.50607,-0.112952,2.90279,1.55925,2.47301,1.33352,1.56352,-2.64283,0.399756,-1.64185,2.5691,-0.870219,-1.41813,-2.13924
28.235464853,-220.116,20.6223,8.42411,11.3235,-2.49167,5.0919,-1.10815,1.82603,-0.55016,0.00213222,-1.37397,4.39778,1.24908,1.57126,-3.97872,-1.68262,-3.12935,0.66114,-0.353513,0.214688,-1.21764
28.258684807,-222.812,26.3036,5.94008,11.8588,-5.72611,7.21583,-1.82226,0.66043,1.4948,2.18755,-1.2102,2.58714,-0.188058,1.15243,-1.58693,-0.222092,-2.11429,0.0881589,-0.558601,0.972966,-2.3473
28.281904762,-225.27,29.28,3.77019,13.3341,-4.91913,6.91377,-0.344089,0.742268,-0.588226,0.249181,-0.208564,3.76912,-0.393144,1.25043,-2.25912,0.650126,-0.518029,0.869196,-0.976748,0.292236,-2.99481
28.305124717,-233.16,30.1331,2.71401,14.8267,-4.76961,6.34516,-1.4515,1.29729,-0.583599,-2.23643,-2.1259,1.53602,1.04296,1.72405,-2.27461,-1.68616,-2.19769,1.41487,2.04117,-0.765741,-1.99474
28.328344671,-233.936,31.9069,5.22582,15.1632,-6.19113,6.81129,-2.69012,0.569046,1.39783,0.738887,-3.88289,0.165514,0.6989,5.58418,1.81649,0.85178,-2.89834,-1.1485,-0.00559064,0.50851,-0.358382
28.351564626,-231.564,30.2678,1.89727,13.8973,-5.24485,7.68188,-2.6328,1.32098,0.717265,0.805662,-0.997468,3.83763,-0.0762568,2.48935,-2.38205,-0.0958487,-2.24453,0.429985,-1.51577,0.165645,-2.24523
28.374784580,-214.307,26.115,0.716245,11.1535,-6.99,7.68848,-3.0504,1.13156,1.07248,2.80301,-0.381099,0.896929,-0.706446,-0.244293,0.018916,0.64576,0.253181,1.12166,-1.19496,1.0068,-1.82004
28.398004535,-156.905,-8.09511,5.11015,10.6551,-2.15367,1.13505,0.808726,2.9479,1.01475,2.27602,-2.14711,1.55612,0.855868,1.25608,-0.0542428,0.616565,-2.26307,1.1335,1.84509,-0.323388,-1.36132
28.421224490,-181.715,0.117517,7.59408,11.206,-2.43103,1.44327,0.609217,2.12525,-1.85169,2.31697,0.637368,0.0651774,-1.32638,0.741163,-0.743429,1.45163,-0.642442,-0.221736,-1.43755,1.78459,-0.305596
28.444444444,-194.697,10.9049,3.05011,10.4377,-2.07278,3.02492,-1.9267,1.58478,0.820262,-0.0182764,-1.17428,1.70956,0.801986,1.32313,0.27761,4.60888,0.00981685,0.450796,-0.296499,1.13669,-0.938446
28.467664399,-211.316,15.3588,2.01519,12.2427,-5.48712,3.46458,-0.204543,2.83309,-2.18466,-0.616574,-0.574392,3.04721,0.647415,2.23105,1.70838,2.22265,0.320975,1.00194,-1.08691,2.48362,-0.457073
28.490884354,-217.538,21.1538,3.01105,14.8545,-7.00594,1.96801,-0.827964,0.64413,-1.7406,-2.04664,-1.78142,3.10296,1.43293,2.55205,0.802596,2.8862,-0.369063,1.08827,-1.20905,-0.47445,-0.170437
28.514104308,-220.442,24.399,0.530184,14.8955,-4.16592,4.73489,-0.979733,1.89457,-0.677757,-0.239316,-1.60005,3.86625,0.581854,2.33493,-2.51223,2.48033,0.184409,-0.574241,-0.0358423,2.14415,-1.42534
28.537324263,-222.777,21.9128,2.52374,12.681,-2.22795,5.64776,-0.674424,1.11821,-0.0292994,1.53961,-2.14634,-1.06202,-3.02414,2.17091,-1.86691,-0.636337,-3.45489,1.04887,-0.50189,-0.15903,0.639845
28.560544218,-222.139,20.9539,0.0382153,10.0253,-5.49322,2.71778,-1.70206,0.254021,-2.32055,-2.24445,-2.93918,0.350664,-4.28324,0.838764,-4.92438,0.81767,-1.70553,-1.2381,-2.42116,0.567514,-0.756896
28.583764172,-211.351,17.9332,3.4157,6.92558,-5.22779,3.0753,1.15849,2.44693,0.987659,0.636686,-0.163873,3.08697,-0.367652,0.380353,-3.87815,1.7432,1.23697,2.36161,0.102143,1.16825,0.234032
28.606984127,-198.86,16.0717,2.8721,6.37498,-1.91775,1.24561,-1.23049,4.5784,1.75587,1.5618,-2.06034,3.22172,-0.154424,1.81712,-1.63431,1.57454,-0.204733,-0.683119,-2.35373,-1.55672,-3.12231
28.630204082,-217.161,22.4729,5.14955,10.0993,0.361297,7.02312,-0.00789021,2.78819,3.31108,2.85014,-0.330968,-0.716057,-1.85218,4.04397,0.358502,2.61502,-0.213585,0.463531,-0.547051,1.75854,-0.21907
28.653424036,-223.583,24.6628,0.291959,10.2798,-3.42312,3.28396,-2.76901,2.23908,0.435775,-0.431818,0.964209,1.34613,-1.80799,2.14256,-3.15702,-0.322661,-0.963187,0.167248,-2.3995,-1.14186,-1.41501
28.676643991,-226.491,27.5501,-0.862981,10.4283,-7.00037,4.27107,-1.7449,2.04716,0.63495,1.58189,-1.79571,3.71565,1.70263,2.82757,-2.86023,-0.0302826,0.492948,2.36294,0.833027,2.15293,-0.264367
28.699863946,-226.537,29.8266,-3.84005,9.38755,-8.11875,2.78583,-2.93518,2.05682,0.436768,0.907595,-3.90887,0.77779,-0.0522361,3.00566,-1.86834,0.779357,-2.73133,1.48831,-0.34317,1.60331,-0.562497
28.723083900,-233.012,28.3044,-2.40081,11.0246,-6.84242,7.64779,-0.605894,2.07135,-1.35776,0.874836,-0.196303,3.24269,-0.867004,2.25992,0.534669,4.23974,0.109077,3.66525,-0.299743,-0.210592,-1.64896
28.746303855,-231.967,25.205,-4.06627,8.37649,-10.7848,0.878074,-7.43628,-1.19417,1.6653,1.72074,0.461121,3.56867,1.4649,4.04658,-0.124367,1.9959,2.85789,4.51891,0.92378,1.68899,-1.57091
28.769523810,-184.008,4.25651,4.53935,8.29761,-5.07343,-0.518909,-0.804398,0.718863,1.84409,3.32507,0.881394,3.68723,2.13913,0.425244,2.08701,3.31367,0.134141,2.15031,2.73597,1.59404,-1.59002
28.792743764,-187.795,12.1679,7.68597,8.69505,-4.10072,1.39201,-0.743048,3.10797,-0.565036,1.36025,-1.25768,0.608522,-0.0083779,-0.0825779,-1.92313,0.877536,-2.01052,-0.133453,-1.82797,0.424951,-1.4974
28.815963719,-207.716,15.6506,4.75425,12.44,-0.369701,4.80458,-1.83404,3.3647,0.402022,2.59551,-1.70526,0.136911,0.590539,2.3826,-3.01975,0.364506,-1.15281,-0.495928,-0.579866,0.584674,-2.73955
28.839183673,-206.854,13.8363,2.14528,11.0439,-1.95944,6.53961,-0.151014,5.73038,1.01766,0.857487,-3.44816,0.952992,-0.0261152,2.15173,-2.36112,0.744734,-0.125572,1.29566,1.50797,3.92614,-0.788133
28.862403628,-202.645,16.1663,3.1625,13.408,-3.16864,5.13903,0.489235,7.07215,2.25378,5.26831,2.27296,3.67875,-0.994724,-0.001396,-5.52754,-0.344145,-3.09005,-2.30061,-0.553268,1.66051,-4.37594
28.885623583,-199.865,11.922,-2.95225,10.4574,-5.42754,3.74158,-2.07917,5.248,0.0135776,4.90244,1.11534,3.23338,1.94868,2.33312,-1.74005,1.76599,-1.61495,-0.256477,-1.71736,2.40808,-2.42359
28.908843537,-201.864,5.36601,-0.447645,9.21604,-8.20131,0.0296416,-2.82531,5.40177,0.595535,2.53877,-0.964103,2.18392,4.06129,3.6532,0.679402,3.53265,1.30526,2.02429,0.599004,4.80857,0.304179
28.932063492,-193.955,8.16342,1.25838,14.5032,-4.08341,1.905,-2.19567,6.27178,-1.1356,5.0211,-3.66769,0.432725,-4.20691,0.404813,-2.26541,3.25571,1.22458,1.10033,1.47088,3.25762,-1.41115
28.955283447,-193.697,5.52887,2.14808,13.0834,-2.07594,0.140237,-0.920235,5.89665,-1.27982,2.39629,-0.229812,1.37125,0.488685,-1.0049,-1.15811,2.35655,-0.403184,1.01873,0.0619782,2.04388,-1.71839
28.978503401,-197.499,0.450014,-2.54154,8.8312,-5.05631,-0.798495,-3.47565,1.67751,-4.81977,-0.0593078,-0.791373,4.3208,0.840794,0.165178,-0.328997,1.57622,-0.538311,1.01272,-0.32255,2.3713,-0.602155
29.001723356,-197.888,-1.97619,-6.87758,4.03874,-7.86191,-4.65881,-5.33917,1.49179,-4.3023,0.813363,-2.17242,1.60719,0.19221,2.75076,-2.0663,0.664753,-2.41192,0.23089,-0.836314,3.3312,-0.752104
29.024943311,-202.309,-0.220071,-5.64387,7.97588,-6.20515,0.856716,-6.36366,0.158745,-6.13448,0.475728,-4.29917,1.74077,1.48087,3.18886,1.48572,3.14406,-1.04378,0.102065,-0.856769,1.21612,-2.23802
29.048163265,-205.032,2.15569,-9.54317,7.69271,-9.49,0.575623,-6.89886,-0.729281,-5.69093,0.487348,-3.14382,3.03737,1.69274,1.73616,-1.63519,2.03674,-1.43055,0.182159,0.305504,3.13497,-2.95685
29.071383220,-206.241,1.92834,-8.24997,7.74709,-10.1636,-2.65126,-3.77248,3.75702,-3.55976,2.99722,-1.85448,1.0166,0.70289,0.409673,-4.14162,0.759037,-0.210392,1.64494,-2.34297,1.29027,-2.72445
29.094603175,-204.439,1.52028,-8.96535,5.41222,-12.9075,-5.99435,-4.99295,1.1204,-3.08998,3.02648,-2.59123,0.988798,0.554285,-0.656542,-2.73768,-0.359668,-0.851229,0.739363,0.80731,3.58055,-1.10751
29.117823129,-203.863,5.87049,-9.09768,5.60455,-9.10351,-3.32054,-3.38085,2.0167,-4.24456,0.546541,-3.33316,0.870545,1.05857,1.33991,-0.851639,0.631819,-0.326036,-0.93066,-1.30958,0.986606,-1.73674
29.141043084,-195.364,0.932676,-3.55111,8.70168,-6.71465,-4.50415,-4.04092,-1.11613,-4.80995,-0.479804,-4.41638,-1.26366,-2.15683,0.732237,-3.74428,0.512028,0.0232403,1.40015,-0.0367405,2.05652,-0.428889
29.164263039,-172.597,-1.33145,-4.79972,7.74371,-4.62434,-4.47897,-4.58637,-1.2075,-2.30878,-0.718135,-1.94148,2.05882,-1.88807,-1.57232,-2.09901,1.19742,5.94255,-0.0124259,-2.66592,1.13922,0.0183189
29.187482993,-166.785,1.27768,-0.186489,10.7562,-0.404435,1.30669,-4.1626,0.6986,-0.178468,3.6968,0.287073,-0.745939,-2.12136,0.641209,-2.46269,0.84955,0.961084,1.44508,-1.97258,-1.55669,-0.862858
29.210702948,-172.393,-1.26744,1.9622,12.9851,0.797921,0.174812,-1.73185,3.71728,0.936968,1.74889,-0.774772,0.439783,-2.29685,-1.87527,-2.68083,0.211166,2.16457,1.05138,0.171385,1.43926,-1.56308
29.233922902,-185.421,3.28569,3.39369,10.2401,0.903439,1.89946,-0.334629,3.11543,0.879009,1.99353,0.395254,1.8934,0.0296959,-0.582218,-4.63728,0.286444,1.38584,0.172341,-2.08053,1.02489,-2.0524
29.257142857,-203.628,6.54466,-0.337479,11.8758,-1.23104,0.489919,-2.40181,2.63207,-1.47188,1.93703,0.613542,1.46715,-0.0155854,1.08793,-1.2602,2.67417,1.69274,0.0379526,-2.36734,0.627743,-1.30082
29.280362812,-209.746,15.6462,-3.15016,8.99283,-1.86682,2.45292,-0.751688,1.68966,-2.9492,1.6997,0.766539,1.22465,2.20294,1.95032,-0.693781,1.29686,-0.92762,1.43533,0.0440974,-0.242622,-2.35446
29.303582766,-210.579,19.3866,-1.71254,10.8252,-4.20542,3.87769,2.75151,1.7395,-3.24301,2.48389,0.200435,2.74645,0.458025,0.0253451,-0.501619,3.43594,1.41554,2.84541,1.03116,0.799899,-3.30632
29.326802721,-211.675,21.3023,2.58571,10.9171,-4.13848,1.67887,-1.01288,2.47484,0.148906,2.5124,-0.551892,0.967039,1.27398,2.61967,0.995352,3.57644,0.221268,1.27556,-0.597756,-0.707626,-1.31068
29.350022676,-215.546,17.2286,4.46472,10.4534,-2.68491,2.37826,-2.35406,1.54383,-2.27663,4.71097,0.549496,2.74962,-1.52155,2.68675,0.15026,3.97077,0.00440647,0.582102,0.539602,1.71744,-0.772843
29.373242630,-214.971,14.9322,3.64925,9.74241,-1.33251,3.24981,-2.59269,2.34785,-3.29264,3.2668,-2.59675,2.34257,-0.361987,1.42693,-3.72378,5.12918,-1.67678,3.99209,-1.7416,0.273957,-4.63335
29.396462585,-217.631,16.7516,0.472142,6.27045,-3.35831,3.73787,-1.04572,2.42274,-0.442529,2.37665,1.94451,3.28364,1.49021,0.25131,-1.05433,3.51852,-1.31157,0.646528,-0.622708,0.986151,-2.05769
29.419682540,-225.786,15.1996,-4.5307,4.76757,-4.92331,-0.466148,-4.58878,-2.0383,-2.37365,-0.400946,2.3631,3.43418,-0.289099,1.97079,0.962327,2.96615,-0.091354,2.46334,1.15593,2.52176,-0.170854
29.442902494,-232.396,16.625,-7.00008,7.82159,-11.0715,0.269404,-6.76965,0.796896,-3.8689,0.561908,-4.1127,2.25406,1.86305,3.7661,-3.88806,-0.780481,-3.03776,2.97033,-1.11067,-0.159739,-3.14856
29.466122449,-231.593,20.3129,-10.8923,6.38257,-11.9739,1.29698,-5.15967,-2.6211,-4.92478,-0.330628,-2.58776,3.17184,-0.720627,0.595401,-1.79554,2.98358,-0.0151205,1.45859,0.904528,3.69042,-0.983937
29.489342404,-237.175,19.191,-8.89042,6.37251,-11.4408,1.25743,-5.08817,-3.55831,-3.11396,0.877497,-0.169621,1.97291,0.55812,-0.377719,-5.07901,-1.76145,-0.338535,3.86739,-0.21641,1.23269,-0.659613
29.512562358,-240.445,17.9198,-9.57174,8.13144,-11.8523,-0.890959,-6.60279,-1.72871,-4.46161,-0.866884,-1.43028,1.11401,-1.28668,0.0207884,0.939439,4.13153,1.48942,0.670316,-0.0787024,2.74185,-0.250781
29.535782313,-184.838,-8.61566,-2.50002,5.1512,-7.6043,-5.85507,-2.32251,0.248302,-2.45386,2.16588,-0.576314,1.31669,0.809651,3.60394,0.646842,1.64011,0.743301,-2.68352,-1.54815,-1.00625,-1.36523
29.559002268,-172.242,-1.83914,4.77267,9.39791,-0.978444,3.78673,2.5698,7.15205,1.55504,1.30653,-1.60814,1.08675,-0.114324,-0.971914,-2.9019,0.676259,-1.65842,-0.314754,-0.710472,0.244652,-1.93965
29.582222222,-188.738,11.7162,4.84487,9.71768,-1.59206,2.31985,-0.987778,1.48296,-1.18642,1.99048,-0.474313,1.52527,-0.536242,-2.47088,-2.68796,1.91805,1.46609,0.552886,-1.31152,0.506709,0.37943
29.605442177,-207.526,15.9646,1.01534,11.3571,-1.57115,2.13542,-2.79619,4.4142,0.369755,2.15931,-1.52027,1.22535,0.153496,1.54627,0.505275,2.46641,0.711468,0.477319,-0.669088,0.386698,-1.7841
29.628662132,-207.064,24.7823,-0.520002,9.91836,-3.23963,6.20149,-1.58837,0.89222,-0.810812,0.129016,-0.672739,2.04672,-2.2598,1.44305,-0.314334,1.37193,-1.13844,2.45661,-0.112898,1.40355,-0.442702
29.651882086,-218.017,24.5199,-4.00043,10.6448,-3.89169,5.53898,-1.72666,1.4841,-0.882208,1.1177,0.737041,2.72797,-1.37327,0.0838197,0.520279,1.73477,-2.80024,2.37808,-0.290344,1.38207,-0.470581
29.675102041,-220.529,24.922,-3.03975,12.3879,-3.44281,4.42262,0.371264,4.63142,-0.548949,0.275538,-1.89948,2.376,0.590875,-1.57748,-2.0884,0.421261,-0.18737,2.37949,-1.87068,-0.387993,-1.87051
29.698321995,-216.953,26.6819,-1.69752,7.80967,-5.36102,3.71274,1.53398,3.34874,1.26204,4.94365,0.504503,2.04577,0.0358819,1.65705,2.59412,3.54056,-2.43903,0.773844,0.00487418,-1.0439,-2.44457
29.721541950,-219.771,23.2164,0.664719,8.32474,-4.34086,2.11889,0.489486,3.62954,1.15386,3.81648,-1.02228,1.6234,0.0441166,0.942833,2.78683,5.52317,1.53895,1.65965,-0.905707,-1.57599,-3.67401
29.744761905,-216.588,17.1144,2.05611,8.33825,-0.493522,2.38652,-1.12529,0.858449,0.0288472,5.8578,1.02924,5.70651,3.63418,2.10878,-2.22729,1.2304,-0.647695,0.646951,-1.58311,-3.30356,-2.91851
29.767981859,-193.617,22.6746,4.14278,4.12937,-2.53992,2.30188,1.36379,4.76314,-0.237439,0.706174,-4.75201,-2.61112,-3.49952,-0.706167,-1.71698,1.69347,-0.708747,0.868538,-3.43535,-2.67976,-4.00327
29.791201814,-215.651,21.2176,4.67916,11.254,0.49128,6.3068,1.75375,4.73677,0.585128,2.57323,3.16111,3.94848,0.804913,1.10379,-0.866397,2.57253,1.24586,1.76494,-2.32165,-2.63388,-2.40413
29.814421769,-231.837,18.5533,-5.84788,6.54233,-7.0647,1.70748,-2.20016,1.56002,-0.280769,2.49585,1.84058,2.54552,-1.20776,1.64272,1.05311,3.68921,-0.310494,2.07824,-0.485427,-0.0325331,-2.52151
29.837641723,-233.66,18.7656,-8.29859,6.67982,-7.43667,2.08356,-0.866541,0.734417,-1.76408,2.59557,0.178358,1.97718,0.215151,0.589145,2.38457,5.0487,1.98549,3.96668,-1.08372,0.0136544,-1.00768
29.860861678,-228.792,24.2241,-7.53232,7.15933,-8.91,4.39719,-1.13658,0.631324,-2.16087,-1.27561,-1.52976,2.13728,1.5827,-0.593839,-0.877928,2.20243,0.513655,3.85593,-0.147749,0.630881,-2.53908
29.884081633,-232.896,20.0841,-10.4039,5.92951,-12.8092,3.09091,-1.18904,1.48067,-0.776996,-0.0770072,-0.124597,3.68811,2.23874,2.88739,0.632258,3.73255,1.67411,1.60007,-0.694474,-0.988735,-1.91564
29.907301587,-229.604,19.9813,-8.71779,4.26466,-9.18974,1.18433,-3.26314,-0.0978176,-1.31881,-0.913148,-1.06902,1.15247,1.70922,1.04802,1.75896,2.77699,0.285065,-0.529679,0.0714832,0.283701,-1.32664
29.930521542,-227.457,21.9171,-8.42312,6.3123,-8.5353,-1.49782,-4.47535,-2.18291,-3.21437,-0.744197,-1.25707,0.593263,-0.20736,-0.345845,1.22967,2.89777,2.03071,2.10565,-2.26126,0.378329,-2.08472
29.953741497,-182.665,12.8916,4.43404,9.22381,-0.337971,2.69455,0.0522549,1.92183,0.127093,-0.604427,-3.846,-1.48128,-2.27484,-2.54359,-2.73342,-0.0106017,-3.15071,-2.16645,-2.46355,-0.458137,-3.52277
29.976961451,-200.643,15.7667,7.66689,9.89918,1.34119,4.57192,1.91358,3.51085,1.36038,0.908801,2.10528,3.74867,1.68246,0.843289,-1.7193,-0.180155,-1.53296,3.34777,-0.267179,0.309284,-2.04055
30.000181406,-205.962,14.9453,5.37736,12.0767,2.28801,5.04288,0.724869,3.31221,-1.31532,-0.35819,-0.416142,2.45879,0.903119,0.163027,0.0665487,0.669683,-0.608923,1.77861,-0.718815,0.694354,-1.94876
30.023401361,-212.98,21.4785,1.70173,13.0358,2.14741,3.33003,-1.97577,0.339421,-0.351114,-0.308805,-2.75047,-0.900376,-1.09069,-1.12652,-2.28771,-1.21201,-0.548737,2.26248,-0.701466,1.65872,-1.84648
30.046621315,-218.274,25.2096,0.849228,10.8566,-2.8151,5.01386,0.277424,4.26815,0.0747906,0.283911,-1.60811,1.75539,-2.68446,-2.55579,-1.96924,0.163716,-1.95203,-0.356571,1.1115,-0.0866925,-3.11277
30.069841270,-217.099,32.0576,1.67774,12.1805,-4.92847,4.8387,1.3613,3.51443,-0.495857,-1.15474,-1.77703,2.60636,0.935624,-0.429982,-3.73514,0.00273213,-0.151834,3.95742,0.122658,0.308717,-1.1462
30.093061224,-220.902,30.4632,-3.02609,12.6578,-5.05187,8.16814,1.11641,3.13449,-1.07827,1.83755,-0.327352,2.51779,-2.47394,-0.795941,-3.11281,0.58128,-0.804542,2.48572,-1.60378,-0.828605,-3.9369
30.116281179,-222.932,33.197,-0.901837,12.9385,-5.98164,6.08511,-0.975409,5.53051,0.908684,2.46157,-1.66783,2.11814,-3.02211,-1.32315,-1.95971,2.52438,0.306512,2.57012,-1.93624,1.0564,-2.0007
30.139501134,-221.901,28.8515,3.19052,11.2494,-4.41866,4.24241,-2.00706,2.2592,1.39219,4.60256,0.636806,1.71242,-1.18152,-1.57615,-1.9582,1.36346,-0.929821,1.20403,-2.12519,-2.25892,-2.72147
30.162721088,-213.193,23.1079,5.58232,10.6704,-0.899981,2.79783,-0.976696,2.4584,0.103571,2.67159,2.6862,3.32929,-1.45071,1.03701,-1.97363,-1.18323,-2.73127,0.138293,-1.16253,1.31311,0.244106
30.185941043,-213.497,18.8548,4.91858,8.78211,-1.09118,5.76996,-0.73354,1.43667,-1.42277,1.85279,-1.61001,2.9696,-1.42734,-1.60392,-3.41688,0.633911,-2.12788,0.404831,-0.0899615,1.54511,-0.811722
30.209160998,-216.454,22.267,3.08288,10.7581,-1.39011,5.03034,-1.45074,-0.0816326,0.0119044,3.00345,2.15398,4.93843,0.286225,2.66297,-0.190056,1.16608,-2.45441,0.263359,-3.03629,-2.06788,-1.69462
30.232380952,-222.724,20.9643,2.52246,10.5312,-3.27853,7.25338,-1.47638,-0.696308,-3.43963,0.563666,0.423364,2.79583,0.159097,3.14856,-0.0994474,-0.241194,-2.22174,-0.0366524,-1.79817,-1.11397,-1.39127
30.255600907,-225.295,22.4821,-2.36553,9.19463,-6.00879,2.7041,-2.13832,-0.00409037,-1.89909,1.13138,-0.906191,3.50137,-0.746083,1.16908,0.652706,1.78824,-0.751135,0.940049,-2.06513,-0.235944,-1.77967
30.278820862,-229.845,22.5141,-3.06843,9.15462,-10.1904,1.54857,-1.58349,0.0957188,-2.47445,1.26551,-5.06398,1.04796,-1.14137,1.96518,0.583645,0.285734,-0.748891,1.82824,-0.140416,1.63094,-0.641262
30.302040816,-237.882,18.2554,-7.61142,5.71731,-10.4246,0.718144,-4.41375,0.0118099,-1.20458,-0.0669238,-3.84711,4.16338,0.269912,4.54121,0.665929,0.0961501,-1.10606,2.68555,-1.33814,-0.2345,-1.88299
30.325260771,-240.794,14.291,-9.7947,3.46008,-12.1164,-1.63642,-6.03966,-1.2205,-1.79311,2.13633,-1.26773,3.41448,-1.28382,1.78236,-2.31415,0.798601,-1.62706,2.13666,-1.32236,-0.200464,-1.76693
30.348480726,-226.447,9.61148,-8.27449,1.64798,-9.27464,-0.796586,-9.31427,-2.6212,-4.26449,-2.62785,0.508945,0.278659,2.37664,2.70617,0.180351,2.44401,2.74452,4.48584,-0.143805,4.19856,0.733327
30.371700680,-208.5,3.52388,-3.12838,-1.44148,-10.1058,-5.06034,-9.6249,-1.74874,-4.95834,-1.17438,0.743314,2.33681,1.11718,1.22355,-1.65752,-0.322056,-1.06464,1.8016,-0.139148,0.952569,-0.528551
30.394920635,-220.702,11.8113,-6.38866,1.87714,-11.3451,-1.54123,-8.8389,-2.97234,-4.00881,-1.99019,-0.64285,1.15229,-0.0180797,0.440069,-0.860251,1.62122,0.459898,1.35823,0.615986,3.03841,-1.26119
30.418140590,-224.284,13.1608,-8.6434,1.74569,-12.2144,-4.94038,-9.35352,-2.87196,-3.49693,-0.414648,-3.12745,-0.581634,-1.23192,0.135873,-2.60576,0.195741,0.0774449,0.0847539,-1.82048,0.966415,-0.56643
30.441360544,-228.447,13.4931,-9.53737,0.333549,-12.6098,-2.69656,-6.61699,-5.71728,-4.7035,-3.74393,-3.08257,2.04012,-1.03006,-1.00186,-3.5836,-0.934628,-2.64749,0.0237149,-0.734605,0.894977,-1.2657
30.464580499,-228.233,15.8679,-11.3922,1.30554,-14.4362,-4.63022,-6.46853,-1.95285,-2.89203,-2.17065,-1.88494,0.914898,-2.70526,-1.5293,-4.24398,1.51718,0.212263,0.294283,0.249721,1.80051,-0.860349
30.487800454,-230.259,15.7325,-7.23555,1.13578,-11.92,-2.59321,-4.21367,-2.78057,-4.3657,-1.64796,0.470979,3.60347,-1.22693,-1.41166,-3.43498,2.22676,2.00203,1.23782,-1.58325,-1.37639,-1.37276
30.511020408,-234.911,9.34035,-9.90131,1.46237,-9.44429,-1.35623,-6.66204,-0.859234,-4.66783,-2.45173,-3.58889,0.310616,-1.06373,2.54938,0.732759,5.80531,3.65719,2.09963,0.501674,2.86409,-0.391203
30.534240363,-226.219,10.4639,-4.69101,-1.55573,-10.9822,-2.89516,-5.96905,-2.20418,-6.23706,-2.29484,-3.16855,0.596617,-1.20097,1.76839,-0.850689,3.48054,1.04634,0.833914,0.477849,1.43374,-0.900892
30.557460317,-231.863,6.11757,-7.06531,-1.9971,-10.5523,0.500367,-5.71417,-2.67184,-4.486,-5.17111,-4.62728,-1.19426,-2.20934,2.0452,-1.52447,3.53235,1.21344,3.50438,1.83377,1.5808,-0.721621
30.580680272,-230.195,5.43203,-2.97567,1.69866,-10.6433,-2.98751,-7.31573,-4.26719,-7.07321,-2.08613,-3.17301,2.37959,-0.663555,-0.288403,-2.09101,2.58569,-0.179235,-0.579702,-1.71211,2.62957,-0.491405
30.603900227,-226.957,10.5264,-6.74022,0.101989,-14.1353,-5.75979,-9.14577,-2.44618,-6.33827,-1.46429,-0.664045,3.08403,-1.2928,0.458817,-2.44402,3.2807,1.35881,-0.278152,0.160636,1.00084,-1.53351
30.627120181,-229.376,10.5738,-9.63842,1.15913,-12.9591,-4.87012,-9.70707,-5.16776,-4.18374,-0.755248,-1.2615,1.04545,-3.45043,-0.0621486,-2.39403,1.14685,0.893806,1.76878,0.688778,0.727163,-1.93097
30.650340136,-233.984,10.9668,-10.9682,-0.0276029,-13.6968,-3.11721,-7.60788,-5.4099,-3.66607,-1.15191,-1.51843,3.42922,-1.6935,-0.899038,-1.44896,2.62157,0.0456581,0.761015,0.815191,0.694219,-2.24623
30.673560091,-233.292,13.7259,-9.79114,3.57048,-12.7207,-1.643,-6.34111,-2.45743,-2.63287,-2.408,-4.11867,0.761154,-2.13318,0.36122,-0.477161,2.66661,0.19541,1.02823,-0.506426,3.135,2.93414
30.696780045,-237.33,9.6229,-12.8737,0.66404,-14.587,-1.03777,-7.61537,-5.60685,-7.10011,-2.84048,-4.86226,1.24919,-3.05382,1.0413,-0.294357,0.802587,-0.425308,1.20035,1.43165,2.45057,0.78704
30.720000000,-239.997,14.0241,-12.4639,5.51438,-13.7622,-0.970281,-7.60571,0.233768,-4.44502,1.76015,-1.18758,1.56553,-3.334,-1.16908,-4.50595,0.508818,-1.46548,0.87632,-1.1693,3.84062,1.19058
30.743219955,-223.122,8.50183,-12.1096,3.10848,-13.8556,1.17841,-9.66598,-0.397913,-5.27761,-1.73386,-2.93646,-0.539793,-2.23561,-1.18919,-1.81178,3.73575,1.64649,1.5927,3.06151,1.60111,0.864119
30.766439909,-157.313,6.86244,-3.79324,10.6265,1.3895,0.290262,-0.813199,0.655324,-3.23028,0.0591562,-1.51567,-0.0917661,-0.692226,1.03179,-2.10397,1.01247,1.74496,2.75346,-0.941116,-1.61723,-3.93649
30.789659864,-172.715,-3.65174,-3.96439,9.88477,-2.33901,1.05824,-2.5759,-0.25924,-3.84012,1.98517,-2.68412,-1.46622,-5.61995,-0.910855,1.74176,4.22835,3.26169,2.22154,-1.29652,-1.02599,-1.2783
30.812879819,-197.924,-6.00995,-7.60361,7.70989,-5.65739,-3.03191,-3.22932,-0.392755,-3.69345,1.37504,-1.4937,-1.24793,-2.40935,-0.144485,-0.665601,1.78535,-0.370701,0.0455866,-0.340318,1.16149,-2.54084
